partida_id,data,adversario,mando,jogador_id,nome,posicao,titular,entrou_reserva,saiu,minutos,gols,assistencias,finalizacoes,finalizacoes_gol,cartoes_amarelos,cartoes_vermelhos,faltas_cometidas,faltas_sofridas,defesas,gols_sofridos
401841118,2026-05-17T19:00Z,Botafogo,Fora,409662,André,Substitute,False,True,False,27.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
401841118,2026-05-17T19:00Z,Botafogo,Fora,359849,Pedro Milans,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841118,2026-05-17T19:00Z,Botafogo,Fora,347456,Kaio,Substitute,False,True,False,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
401841118,2026-05-17T19:00Z,Botafogo,Fora,196879,Alex Santana,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841118,2026-05-17T19:00Z,Botafogo,Fora,195756,Fabrizio Angileri,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841118,2026-05-17T19:00Z,Botafogo,Fora,382944,Dieguinho,Substitute,False,True,False,13.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841118,2026-05-17T19:00Z,Botafogo,Fora,421414,Iago Machado,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,257051,Hugo Souza,Goalkeeper,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,168981,Gustavo Henrique,Center Left Defender,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,192226,Gabriel Paulista,Center Right Defender,True,False,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,287774,Matheus Bidu,Left Back,True,False,False,90.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,272533,Mateuzinho,Right Back,True,False,False,90.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,270562,Rodrigo Garro,Attacking Midfielder,True,False,True,87.98,0.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,236099,Raniele,Left Midfielder,True,False,False,90.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,148189,André Carrillo,Right Midfielder,True,False,True,82.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,266666,Yuri Alberto,Forward,True,False,True,87.95,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,169136,Jesse Lingard,Attacking Midfielder Left,True,False,False,90.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,338898,Breno Bidon,Attacking Midfielder Right,True,False,False,90.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,144324,Zakaria Labyad,Substitute,False,True,False,2.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,361442,Kauê Camargo,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,234070,Pedro Raúl,Substitute,False,True,False,2.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,347456,Kaio,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,359849,Pedro Milans,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,195756,Fabrizio Angileri,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,382944,Dieguinho,Substitute,False,True,False,7.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,421414,Iago Machado,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,382959,Gui Negão,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,216098,Matheus Pereira,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,196879,Alex Santana,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841115,2026-05-10T21:30Z,São Paulo,Casa,194090,André Ramalho,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,257051,Hugo Souza,Goalkeeper,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,192226,Gabriel Paulista,Center Left Defender,True,False,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,194090,André Ramalho,Center Right Defender,True,False,False,90.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,287774,Matheus Bidu,Left Back,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,236099,Raniele,Right Back,True,False,False,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,270562,Rodrigo Garro,Attacking Midfielder,True,False,True,73.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,223437,Allan,Left Midfielder,True,False,False,90.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,216098,Matheus Pereira,Right Midfielder,True,False,True,73.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,266666,Yuri Alberto,Forward,True,False,True,73.17,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,169136,Jesse Lingard,Attacking Midfielder Left,True,False,True,61.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,338898,Breno Bidon,Attacking Midfielder Right,True,False,True,80.17,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,382944,Dieguinho,Substitute,False,True,False,16.37,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,234070,Pedro Raúl,Substitute,False,True,False,16.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,359849,Pedro Milans,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,144324,Zakaria Labyad,Substitute,False,True,False,16.47,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,400429,Nícollas,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,382959,Gui Negão,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,196879,Alex Santana,Substitute,False,True,False,9.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,195756,Fabrizio Angileri,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,421414,Iago Machado,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,361463,Felipe Longo,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,361442,Kauê Camargo,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841103,2026-05-03T23:30Z,Mirassol,Fora,347456,Kaio,Substitute,False,True,False,28.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,361442,Kauê Camargo,Goalkeeper,True,False,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,168981,Gustavo Henrique,Center Left Defender,True,False,False,90.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,192226,Gabriel Paulista,Center Right Defender,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,287774,Matheus Bidu,Left Back,True,False,True,88.12,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,236099,Raniele,Right Back,True,False,False,90.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,270562,Rodrigo Garro,Attacking Midfielder,True,False,True,76.63,0.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,223437,Allan,Left Midfielder,True,False,False,90.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,409662,André,Right Midfielder,True,False,False,44.55,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,266666,Yuri Alberto,Forward,True,False,False,90.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,171652,Vitinho,Attacking Midfielder Left,True,False,True,62.72,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,338898,Breno Bidon,Attacking Midfielder Right,True,False,True,88.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,216098,Matheus Pereira,Substitute,False,True,False,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,194090,André Ramalho,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,382944,Dieguinho,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,347456,Kaio,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,195756,Fabrizio Angileri,Substitute,False,True,False,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,169136,Jesse Lingard,Substitute,False,True,False,27.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,148189,André Carrillo,Substitute,False,True,False,13.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,361463,Felipe Longo,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,144324,Zakaria Labyad,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,234070,Pedro Raúl,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,196879,Alex Santana,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841089,2026-04-26T19:00Z,Vasco da Gama,Casa,359849,Pedro Milans,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,257051,Hugo Souza,Goalkeeper,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,168981,Gustavo Henrique,Center Left Defender,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,192226,Gabriel Paulista,Center Right Defender,True,False,False,90.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,287774,Matheus Bidu,Left Back,True,False,False,90.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,359849,Pedro Milans,Right Back,True,False,True,63.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,270562,Rodrigo Garro,Attacking Midfielder,True,False,True,76.68,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,236099,Raniele,Left Midfielder,True,False,True,63.5,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,338898,Breno Bidon,Right Midfielder,True,False,True,54.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,266666,Yuri Alberto,Forward,True,False,False,90.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,361467,Kayke Ferrari,Attacking Midfielder Left,True,False,True,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,148189,André Carrillo,Attacking Midfielder Right,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,421414,Iago Machado,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,223437,Allan,Substitute,False,True,False,26.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,169136,Jesse Lingard,Substitute,False,True,False,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,216098,Matheus Pereira,Substitute,False,True,False,35.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,194090,André Ramalho,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,361442,Kauê Camargo,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,382944,Dieguinho,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,347456,Kaio,Substitute,False,True,False,26.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,234070,Pedro Raúl,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,195756,Fabrizio Angileri,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,171652,Vitinho,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841080,2026-04-18T23:00Z,Vitória,Fora,144324,Zakaria Labyad,Substitute,False,True,False,13.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,257051,Hugo Souza,Goalkeeper,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,168981,Gustavo Henrique,Center Left Defender,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,192226,Gabriel Paulista,Center Right Defender,True,False,False,90.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,287774,Matheus Bidu,Left Back,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,272533,Mateuzinho,Right Back,True,False,False,70.17,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,236099,Raniele,Center Left Midfielder,True,False,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,409662,André,Center Right Midfielder,True,False,False,34.83,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,361467,Kayke Ferrari,Left Midfielder,True,False,True,82.65,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,338898,Breno Bidon,Right Midfielder,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,270562,Rodrigo Garro,Center Left Forward,True,False,True,72.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,266666,Yuri Alberto,Center Right Forward,True,False,False,90.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,171652,Vitinho,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,169136,Jesse Lingard,Substitute,False,True,False,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,421414,Iago Machado,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,371496,Luiz Gustavo,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,382944,Dieguinho,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,234070,Pedro Raúl,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,144324,Zakaria Labyad,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,223437,Allan,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,148189,André Carrillo,Substitute,False,True,False,17.47,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,399414,Jacaré,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,216098,Matheus Pereira,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841069,2026-04-12T21:30Z,Palmeiras,Casa,361442,Kauê Camargo,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841064,2026-04-05T22:30Z,Internacional,Casa,257051,Hugo Souza,Goalkeeper,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
401841064,2026-04-05T22:30Z,Internacional,Casa,168981,Gustavo Henrique,Center Left Defender,True,False,False,90.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
401841064,2026-04-05T22:30Z,Internacional,Casa,194090,André Ramalho,Center Right Defender,True,False,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0
401841064,2026-04-05T22:30Z,Internacional,Casa,195756,Fabrizio Angileri,Left Back,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
401841064,2026-04-05T22:30Z,Internacional,Casa,272533,Mateuzinho,Right Back,True,False,True,87.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401841064,2026-04-05T22:30Z,Internacional,Casa,216098,Matheus Pereira,Center Left Midfielder,True,False,True,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401841064,2026-04-05T22:30Z,Internacional,Casa,236099,Raniele,Center Right Midfielder,True,False,True,82.03,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
401841064,2026-04-05T22:30Z,Internacional,Casa,409662,André,Left Midfielder,True,False,False,90.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0
401841064,2026-04-05T22:30Z,Internacional,Casa,338898,Breno Bidon,Right Midfielder,True,False,True,71.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
401841064,2026-04-05T22:30Z,Internacional,Casa,169136,Jesse Lingard,Center Left Forward,True,False,True,71.5,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
401841064,2026-04-05T22:30Z,Internacional,Casa,266666,Yuri Alberto,Center Right Forward,True,False,False,90.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
401841064,2026-04-05T22:30Z,Internacional,Casa,234070,Pedro Raúl,Substitute,False,True,False,7.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401841064,2026-04-05T22:30Z,Internacional,Casa,361442,Kauê Camargo,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841064,2026-04-05T22:30Z,Internacional,Casa,270562,Rodrigo Garro,Substitute,False,True,False,45.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0
401841064,2026-04-05T22:30Z,Internacional,Casa,240557,Charles,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841064,2026-04-05T22:30Z,Internacional,Casa,148189,André Carrillo,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841064,2026-04-05T22:30Z,Internacional,Casa,144324,Zakaria Labyad,Substitute,False,True,False,18.17,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401841064,2026-04-05T22:30Z,Internacional,Casa,421414,Iago Machado,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841064,2026-04-05T22:30Z,Internacional,Casa,171652,Vitinho,Substitute,False,True,False,18.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401841064,2026-04-05T22:30Z,Internacional,Casa,359849,Pedro Milans,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841064,2026-04-05T22:30Z,Internacional,Casa,382944,Dieguinho,Substitute,False,True,False,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841064,2026-04-05T22:30Z,Internacional,Casa,361467,Kayke Ferrari,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841064,2026-04-05T22:30Z,Internacional,Casa,192226,Gabriel Paulista,Substitute,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401841054,2026-04-02T00:30Z,Fluminense,Fora,361442,Kauê Camargo,Goalkeeper,True,False,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0
